rung,layer,n_records,accept,band,reject,abstained,escalated,verified,r1_reject_pct,r1_mode,coverage,f1_sct_strict,yield,settled,corrupted,sct_outdated,sct_abstained,err_per_100,sct_modernised,tokens_per_record,p95_s,reviews_per_100,marginal_tokens_per_error,marginal_reviews_per_error,ci_low,ci_high
0,bare LLM,204,0,0,0,0,0,0,,,0.7402,0.35099,0.2598,0,98,0,0,48.039,0,399.74,44.2671,0.0,,,,
